MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,CloudCover,Evaporation,Sunshine,WindSpeed_9am,WindSpeed_3pm,Humidity_9am,Humidity_3pm,Pressure_9am,Pressure_3pm,RainToday
22.0,45.2,SE,51.2,33.5,997.2,24.7,32.8,7.8,0.8,34.4,31.7,37.3,45.3,1013.1,1010.8,No
24.3,49.9,SSE,53.2,47.4,988.4,11.8,94.7,8.7,6.5,47.3,21.1,70.7,55.7,989.1,981.0,Yes
12.2,35.3,SE,88.2,29.0,981.5,8.3,31.0,10.4,13.6,10.0,9.2,39.5,90.3,1026.7,993.4,No
5.1,38.0,SSW,84.8,97.7,1020.2,8.1,74.9,5.1,7.7,48.5,20.3,37.6,75.3,1028.9,981.6,Yes
23.7,42.9,S,72.1,26.3,981.6,33.6,83.5,14.8,6.7,6.1,33.0,68.6,18.5,991.3,982.9,Yes
-3.0,19.8,NE,26.1,17.7,991.5,24.8,26.9,0.2,9.6,2.1,29.7,31.3,27.1,984.0,1017.2,No
6.9,40.3,WSW,12.3,74.1,1013.5,28.7,99.9,1.6,6.2,47.3,17.2,82.3,82.3,997.7,980.0,Yes
15.6,36.6,SSE,25.5,41.5,1007.5,24.2,46.4,13.4,13.2,33.7,12.4,17.7,63.4,988.9,1017.1,No
23.4,40.9,WNW,52.8,78.9,994.3,15.2,50.0,8.3,13.2,3.8,41.3,87.4,84.6,989.9,1017.9,Yes
-0.1,31.6,WNW,38.4,65.7,1027.7,16.9,57.0,9.9,12.8,18.0,29.1,53.8,84.2,1007.8,1020.8,No
21.5,30.1,ENE,42.0,58.2,994.9,5.2,76.4,0.9,9.7,28.5,44.4,69.2,84.4,1029.2,1017.6,Yes
-4.2,40.1,SSE,69.3,54.6,983.9,24.7,38.4,6.4,13.6,35.0,18.6,63.3,42.9,1008.3,1003.9,Yes
-2.5,21.6,NE,38.0,55.8,996.4,13.6,67.2,7.2,12.2,44.0,45.1,59.5,38.1,1003.7,1018.3,Yes
6.2,17.9,ENE,35.4,23.6,1020.1,26.8,38.4,0.4,12.1,14.6,17.0,93.6,78.6,986.6,1026.5,No
10.3,19.2,WNW,47.4,24.6,1021.3,10.0,12.8,1.7,5.3,26.5,36.5,21.2,20.7,1007.5,995.7,No
24.5,31.8,NNE,22.0,39.7,989.8,6.0,92.5,5.6,3.6,38.6,17.9,84.1,80.7,1016.5,1004.2,Yes
7.5,44.4,E,28.2,99.5,1003.6,15.9,53.4,3.0,3.9,30.8,32.7,36.0,80.8,1023.9,1023.9,Yes
15.9,38.2,SE,21.3,51.6,1029.9,27.2,38.9,6.9,2.7,5.4,45.8,71.8,35.5,1022.2,982.9,No
19.1,30.1,W,27.4,47.1,1027.1,20.8,84.3,4.3,0.7,19.9,33.2,50.0,74.5,1009.2,984.0,No
10.4,48.7,E,97.5,83.3,1029.1,31.5,35.8,13.5,10.5,33.2,40.7,31.8,86.6,1000.2,1000.7,No
-0.9,23.6,NNE,36.7,73.6,1014.9,5.5,10.4,8.5,8.5,29.0,10.2,99.3,36.3,1024.1,992.9,No
15.8,43.7,NW,32.4,78.3,986.8,23.9,58.8,6.0,7.9,29.8,46.7,33.0,28.0,997.9,986.1,Yes
-1.7,36.1,N,17.3,18.0,1026.2,25.2,28.1,9.5,12.2,23.1,14.4,50.6,26.3,1002.5,992.2,No
5.5,24.5,WNW,60.1,39.1,999.6,29.1,30.6,4.8,13.5,45.3,15.0,73.9,45.2,984.2,993.7,No
20.1,38.4,SSW,27.4,33.2,1012.6,5.7,8.6,3.5,10.3,27.2,6.8,61.4,60.9,1029.8,992.7,No
12.9,27.7,WSW,53.2,27.7,1024.5,33.4,15.6,11.3,14.0,43.6,39.5,38.7,14.6,1005.0,1010.2,No
0.3,25.1,W,96.7,85.1,1000.3,21.1,22.7,10.6,11.5,6.7,18.8,97.2,75.4,994.7,1008.5,No
20.0,46.7,SSE,60.7,37.3,1021.4,17.7,61.7,10.7,3.3,45.4,20.7,41.6,20.1,983.0,982.6,No
21.8,27.7,ENE,44.0,75.4,1027.2,31.7,8.4,13.1,7.3,38.6,44.9,74.6,75.3,1002.5,998.7,No
8.6,25.2,NE,16.6,70.0,1009.7,11.5,7.2,1.1,6.4,43.3,33.0,92.2,57.5,1005.2,1029.5,No
-3.7,30.3,N,57.7,38.8,999.2,20.2,9.3,6.8,7.0,38.6,0.9,50.5,32.4,986.3,997.5,No
0.6,45.5,SE,78.0,54.8,993.9,20.4,99.2,7.8,1.5,27.4,50.0,41.7,17.7,1010.1,1008.6,Yes
3.9,50.6,SE,75.9,97.9,1028.3,18.8,16.3,11.7,12.2,9.1,18.7,74.7,31.9,992.0,1026.7,No
19.0,25.5,SW,62.5,96.0,1000.7,17.6,82.0,5.1,7.2,28.6,4.4,98.9,74.9,987.3,996.9,Yes
23.5,36.6,E,64.4,17.8,998.1,8.7,22.1,1.9,1.7,36.4,22.4,71.7,98.9,1011.4,1009.3,No
2.3,35.9,NE,23.5,97.1,984.4,14.9,32.6,7.9,13.9,3.4,41.7,92.1,40.9,1006.9,999.7,Yes
12.6,17.1,NNW,17.1,20.9,1025.4,14.5,30.2,3.5,5.2,3.1,37.9,70.3,66.9,989.4,990.3,No
-2.4,28.0,N,74.2,13.4,1007.3,12.9,75.0,5.4,13.7,11.4,35.1,54.2,17.6,1019.4,992.2,No
7.3,47.8,W,49.2,95.4,1002.2,22.1,36.6,14.8,8.5,22.0,7.0,10.6,51.0,988.5,998.1,Yes
18.9,45.5,SSE,78.0,18.3,994.9,28.3,31.3,11.8,5.4,18.2,48.9,51.3,80.3,985.8,999.4,No
24.5,29.1,NNE,86.1,26.4,1019.3,21.8,6.0,11.9,7.4,37.6,39.7,28.5,68.1,1006.2,1019.2,No
23.7,33.2,NE,37.7,15.7,1004.6,27.4,26.8,11.8,3.2,36.8,47.2,40.6,29.9,992.4,1000.9,No
20.7,45.2,SSW,81.8,79.6,1006.2,31.5,57.9,6.0,6.0,6.2,10.9,18.8,86.9,1004.9,1002.0,Yes
1.5,32.3,WNW,58.5,45.7,1003.6,9.1,97.8,3.5,10.7,6.6,32.0,94.9,46.0,992.6,1003.5,Yes
8.3,30.1,ESE,87.5,81.2,1004.1,24.1,42.1,3.1,9.5,31.6,28.6,13.4,92.3,1003.6,1005.4,Yes
17.2,36.5,NW,62.5,68.4,992.8,31.1,26.1,1.2,7.2,31.7,49.9,30.6,78.7,988.0,992.2,No
10.7,22.4,WSW,97.8,54.1,1025.1,25.6,32.7,11.6,7.4,45.4,12.3,52.4,69.3,1022.8,991.2,No
19.8,48.3,SSE,84.5,90.0,1028.3,17.9,50.4,3.6,10.4,39.7,9.0,43.4,83.0,1026.4,980.7,No
7.9,47.6,ESE,75.1,82.8,1015.6,15.1,43.4,3.1,9.8,20.5,26.1,94.8,48.3,991.6,1008.5,No
15.9,46.3,SSE,64.5,88.1,1003.4,34.4,49.5,0.5,9.7,0.3,37.4,59.0,32.8,985.3,997.9,Yes
1.8,18.5,NE,45.5,11.3,989.6,21.4,6.0,7.8,3.3,44.9,32.4,94.3,63.3,1015.4,981.4,No
-3.5,20.1,WSW,86.0,94.6,985.8,8.1,42.2,2.4,11.2,6.6,46.1,73.6,93.7,1007.1,995.7,Yes
21.8,37.4,NW,75.8,10.5,981.2,5.7,3.4,11.4,11.8,27.0,21.0,60.1,61.5,998.8,993.5,No
23.2,29.8,NW,87.5,93.1,1019.9,31.8,38.2,5.7,8.7,36.5,32.8,67.0,93.0,986.7,1018.2,No
19.2,48.4,SSW,13.2,72.4,981.1,12.3,27.4,14.9,1.0,36.0,26.9,32.8,91.1,1013.1,1012.1,Yes
11.6,32.5,W,59.8,80.6,981.6,34.4,17.8,10.2,1.2,33.2,45.8,71.0,97.0,1027.1,1001.1,Yes
13.3,20.2,WNW,64.3,44.4,981.1,34.5,48.0,1.1,7.6,21.3,25.5,43.3,51.5,1008.5,1029.0,Yes
-1.9,19.5,SW,97.6,35.3,1001.0,11.7,40.8,5.8,5.1,43.8,22.7,83.0,50.9,984.5,992.2,No
0.4,29.3,SSW,48.9,77.4,1011.0,7.7,95.9,13.1,8.5,15.4,49.7,28.6,38.2,999.1,1002.1,Yes
-3.4,21.1,E,96.5,11.9,1018.9,11.4,48.5,8.7,9.4,6.8,29.0,74.0,55.3,1003.5,1002.3,No
1.1,29.3,S,39.4,80.7,1002.4,24.3,16.7,13.9,7.6,38.2,18.7,33.7,91.3,1008.7,1003.6,No
15.7,48.0,SSW,90.9,52.6,987.6,32.8,51.3,13.2,12.7,43.2,48.0,27.4,88.3,984.3,983.6,Yes
17.8,24.9,SSE,83.7,88.7,1012.7,7.5,50.9,13.1,11.7,43.7,33.6,79.5,56.7,1004.6,1028.9,Yes
12.9,34.6,NW,16.2,94.1,1026.9,13.4,6.9,7.7,6.8,12.6,40.4,24.5,20.7,982.5,994.0,No
1.2,35.5,S,37.5,96.9,984.6,20.7,45.4,8.6,10.8,17.7,2.6,25.0,97.8,1006.4,988.4,Yes
6.7,38.2,NE,31.0,75.9,986.7,11.9,73.5,14.5,4.5,29.0,41.8,34.9,39.6,1008.2,989.4,Yes
-0.1,16.8,ENE,65.5,31.0,1015.1,22.9,36.8,11.5,13.5,15.1,3.0,58.8,98.3,1011.7,1000.2,No
4.5,33.2,SW,84.2,61.1,984.6,8.1,31.7,3.0,5.0,22.5,29.3,86.2,58.1,1010.7,990.3,Yes
16.8,25.2,NE,45.7,84.9,1001.2,32.6,28.1,2.3,10.3,3.9,8.8,50.5,70.2,1010.0,1014.4,No
5.2,47.3,WSW,99.5,21.7,1010.2,15.9,63.2,13.6,8.5,30.8,11.5,70.2,16.2,1002.2,1010.8,No
20.7,28.7,WNW,26.1,87.7,1019.1,11.1,48.0,4.7,13.2,49.9,42.6,73.2,29.2,998.5,992.3,No
12.6,26.6,W,34.8,95.7,1024.1,21.0,71.0,12.8,0.9,40.1,4.6,72.6,21.5,1029.8,1016.3,Yes
5.1,38.9,W,29.4,72.7,997.5,19.3,50.0,4.1,6.4,30.7,23.0,77.2,59.6,1024.5,1028.8,Yes
-1.7,36.8,NE,86.8,52.4,1008.6,32.5,31.9,8.7,7.0,28.9,44.0,74.5,94.7,991.3,1003.7,No
22.7,38.4,W,44.8,86.1,1014.3,26.1,89.8,1.3,10.0,31.7,20.5,67.1,60.0,985.8,1025.6,Yes
1.8,27.8,NNE,70.8,67.0,1025.8,27.2,21.2,2.6,1.8,20.8,49.8,30.4,97.2,1014.2,1021.9,No
4.3,51.2,SSW,71.9,52.7,995.3,22.3,11.6,1.6,8.2,31.5,12.9,39.2,98.8,986.8,1018.0,No
3.4,22.9,SW,84.1,53.7,987.5,13.0,9.7,4.3,7.6,19.3,5.1,35.1,78.7,991.3,1009.7,No
-3.7,28.1,N,98.1,76.5,1022.8,34.4,1.1,7.0,5.8,32.0,33.8,13.7,78.6,992.3,1003.4,No
-3.3,27.4,SE,26.3,98.9,1006.0,5.7,35.0,7.9,1.4,20.0,13.1,50.7,69.3,1029.4,992.1,Yes
13.5,38.1,NNW,88.3,20.9,1022.9,33.6,24.3,13.5,6.1,3.0,23.2,84.5,33.3,995.8,1005.6,No
9.2,29.2,ENE,90.0,32.0,1029.3,26.6,40.6,8.5,0.5,23.0,38.9,47.5,71.4,1026.3,989.8,No
-1.5,25.4,ESE,70.6,12.8,1027.7,17.3,69.4,8.5,6.7,10.1,26.7,26.4,97.0,1027.4,1028.8,No
10.3,30.8,NNE,50.3,28.2,1014.8,10.8,55.8,7.2,10.2,1.8,41.6,75.6,26.1,1010.9,996.8,No
2.2,28.7,SE,15.6,63.8,1003.3,21.1,84.4,4.4,6.0,33.3,0.9,66.0,38.1,1014.1,1019.5,Yes
5.3,46.1,WNW,99.3,65.7,1009.3,8.4,88.2,4.0,1.8,34.3,5.4,20.4,38.0,1006.1,995.0,Yes
24.6,44.3,S,24.7,37.0,991.2,14.1,47.2,5.4,0.2,5.3,37.2,34.7,55.6,1016.6,996.7,No
24.7,47.8,NNW,98.7,39.4,980.4,17.2,27.5,4.0,5.4,42.2,46.8,80.0,86.1,1023.2,986.8,No
1.6,46.9,NNW,93.9,89.4,1019.1,32.5,58.7,9.3,0.6,46.0,40.1,90.8,75.3,1029.3,998.9,No
10.3,16.9,ESE,24.0,20.9,983.4,20.7,85.1,1.0,12.7,35.9,0.2,64.6,73.3,1015.5,1013.0,Yes
24.1,27.6,NE,89.2,72.9,981.4,11.7,29.0,0.4,11.1,41.0,35.5,66.8,86.4,1022.8,1028.3,Yes
20.2,22.8,ENE,16.5,50.5,1027.3,31.2,41.4,12.9,13.5,44.3,17.9,54.2,76.5,1012.0,994.8,No
6.4,18.7,ENE,23.6,82.7,1023.8,23.9,71.0,9.2,6.1,2.2,48.0,37.3,30.1,986.6,1001.3,No
20.3,24.4,W,43.0,39.2,1018.4,21.8,94.0,8.1,4.2,17.8,16.3,52.6,60.3,1010.9,1015.2,No
7.3,47.9,N,44.6,12.6,1001.5,6.0,39.5,11.6,11.5,19.0,13.2,98.0,55.6,1023.1,1027.6,No
2.9,37.7,E,99.1,88.9,1007.6,19.2,5.7,13.3,3.0,7.5,15.1,82.5,97.7,1024.0,1011.6,No
13.5,39.0,SE,58.1,42.9,1024.0,15.2,52.2,11.7,9.4,13.6,1.6,53.2,24.0,997.8,994.0,No
23.0,31.4,ENE,59.3,45.1,1018.4,7.2,38.9,10.6,0.4,0.7,36.7,34.7,48.1,987.1,1004.1,No
16.0,33.5,ESE,45.0,47.7,980.6,29.2,29.2,0.1,4.7,28.4,30.4,36.9,78.8,1023.0,983.2,Yes
19.0,26.4,NW,96.9,79.0,1010.9,25.1,19.7,10.7,8.5,29.7,10.4,24.0,55.0,991.7,1000.2,No
13.1,42.6,NNW,92.1,21.7,988.8,7.8,19.3,0.7,1.4,32.1,17.8,28.9,77.2,998.2,1009.4,No
14.1,32.1,WNW,39.8,67.5,984.4,15.4,77.0,4.4,13.5,1.3,40.0,65.2,11.3,1017.4,992.8,Yes
-2.9,26.7,NNE,10.9,65.2,1017.3,15.3,43.9,10.6,8.8,21.6,39.3,17.2,74.1,1014.1,995.9,No
18.8,25.8,N,58.1,13.1,1020.7,19.6,14.9,0.8,3.4,49.9,21.7,30.1,47.2,1026.9,1010.4,No
-0.6,24.6,NNW,90.7,77.1,1012.9,29.3,86.2,5.8,5.0,34.9,41.9,27.0,32.9,989.2,1016.0,Yes
3.3,36.5,N,66.0,58.7,1026.6,24.0,49.6,5.4,9.5,21.3,46.9,94.3,24.3,998.6,1028.5,No
12.4,21.4,SSE,38.8,18.0,1021.6,23.0,30.1,8.0,10.6,5.7,43.4,21.1,87.8,989.1,1005.6,No
-1.0,42.3,ENE,14.7,27.0,1009.0,20.8,93.9,3.8,0.1,36.2,30.1,60.1,24.4,1028.9,1019.0,No
10.1,35.9,E,89.5,97.3,991.3,20.8,98.7,1.5,1.3,33.8,45.8,30.8,53.9,1004.9,1002.2,Yes
16.8,19.8,WNW,79.7,25.1,998.1,22.9,16.8,11.4,7.0,14.1,45.7,75.6,84.2,1012.1,1004.6,No
-2.5,46.0,ENE,11.6,11.2,988.4,32.9,32.1,8.7,13.1,45.6,25.7,95.2,11.5,1018.5,1022.0,No
7.3,44.9,NNW,60.8,82.3,1016.9,24.2,89.1,5.4,0.8,27.5,17.0,68.1,47.9,1002.9,1004.8,Yes
24.8,31.0,S,28.8,57.7,1004.1,15.4,63.6,4.2,7.8,18.1,42.4,11.3,79.0,980.5,1004.9,Yes
-1.4,28.2,NNW,90.5,66.6,1005.3,19.0,28.1,9.9,11.4,45.9,48.1,80.2,56.9,980.6,1013.5,No
12.5,32.4,NE,38.3,51.2,1029.8,20.8,24.4,12.4,5.2,49.7,20.0,23.7,53.9,994.1,1005.6,No
-0.7,34.7,SW,41.6,61.8,993.4,8.4,86.9,7.3,7.5,26.8,37.1,97.1,18.8,999.2,1001.0,Yes
4.3,29.5,SSW,93.9,79.3,992.7,29.0,31.1,11.0,5.2,16.8,43.9,48.5,90.1,1012.5,993.2,Yes
15.4,39.8,NNW,13.6,48.7,1010.7,31.6,31.6,9.2,4.5,19.9,35.1,67.7,19.2,1001.4,1017.3,No
8.0,30.9,E,97.2,40.3,1018.9,12.7,20.7,3.0,10.1,41.0,14.4,47.0,81.6,986.7,1026.4,No
19.1,41.9,S,99.2,30.9,982.9,6.3,34.8,5.8,10.4,39.9,7.4,21.5,31.4,1009.4,1012.8,No
6.8,17.1,SE,22.9,42.8,1009.7,28.6,42.4,13.4,0.8,30.5,18.9,55.5,37.5,997.0,1017.2,No
10.4,50.4,SE,86.6,26.5,997.0,18.0,2.6,0.0,10.8,1.4,6.5,63.0,91.0,989.9,994.4,No
7.7,41.5,SSE,15.2,75.2,1005.9,11.9,75.5,9.3,10.0,2.0,28.7,85.4,47.8,983.3,981.5,Yes
23.3,29.8,W,54.8,88.2,1004.3,28.7,35.6,0.7,13.2,16.3,12.6,88.5,62.0,1018.9,990.8,Yes
14.8,44.8,SSE,58.0,58.2,1029.2,13.0,23.6,10.3,14.0,19.9,31.9,92.9,28.4,997.6,985.7,No
7.3,23.6,ESE,46.7,74.0,1013.7,25.8,77.7,4.4,9.5,9.9,24.0,49.3,91.4,997.5,983.3,Yes
4.5,27.8,N,50.8,64.8,1006.5,27.9,39.4,13.2,7.2,24.4,40.7,56.7,11.3,984.1,994.0,No
21.4,43.0,ENE,30.1,53.2,983.3,13.9,30.5,5.1,12.8,43.3,26.1,40.6,26.4,1005.3,1019.1,Yes
8.6,51.1,S,100.0,73.9,1029.0,22.4,57.1,11.9,10.4,24.1,43.9,51.1,90.7,1028.7,1023.3,No
-0.5,29.3,ENE,92.8,76.2,1027.3,22.1,60.5,0.0,1.5,24.5,8.5,80.0,93.4,991.7,1000.7,No
10.1,41.3,SSW,22.5,76.4,1012.2,26.5,69.6,13.6,6.5,21.1,32.9,94.8,71.5,986.2,1023.3,Yes
7.8,25.6,ENE,47.6,82.3,1023.0,26.0,86.7,2.6,11.4,25.4,32.6,83.6,15.8,1025.9,991.2,Yes
13.3,18.9,SSW,60.6,61.9,986.7,34.8,21.9,12.6,1.8,38.0,4.4,36.4,64.0,997.2,1026.2,No
10.3,22.3,SW,63.2,17.1,997.7,11.6,42.6,5.7,8.8,13.2,6.9,61.6,57.5,1027.8,984.6,No
15.8,32.6,NNW,87.9,12.6,989.9,18.1,42.0,13.9,5.1,13.0,28.3,35.3,31.3,1011.1,1001.5,No
8.5,43.0,NNW,99.0,24.5,999.8,26.3,5.5,9.1,6.3,1.6,27.0,57.3,41.2,989.0,1000.9,No
15.5,31.9,SSE,85.7,61.4,982.6,5.1,23.4,5.7,13.4,4.6,11.1,99.0,94.1,993.0,1011.9,Yes
18.2,21.9,SSW,13.4,48.4,984.2,28.8,97.5,5.7,8.6,4.9,21.8,54.3,90.4,1011.8,1020.6,Yes
21.7,47.8,NE,88.8,62.8,997.4,34.6,37.5,3.1,6.9,27.3,41.2,22.4,55.5,984.6,1004.4,No
10.0,37.9,SSW,40.6,24.0,1027.9,26.2,5.6,2.6,8.7,29.2,9.8,23.6,79.5,988.5,994.5,No
-1.4,34.1,NNE,28.7,96.4,1012.4,29.1,73.7,1.0,2.0,29.1,44.0,71.4,75.6,981.1,1028.7,Yes
10.3,17.8,NW,67.3,61.6,1003.2,24.6,97.7,11.4,9.2,16.5,39.6,60.9,15.4,1024.5,1014.2,Yes
9.5,45.4,E,53.1,88.7,992.4,5.0,68.8,10.8,13.9,14.4,1.0,13.5,69.8,1020.8,1015.2,Yes
7.8,36.8,W,42.0,52.9,988.6,26.0,72.2,8.8,7.4,13.1,34.5,13.1,44.0,996.6,1027.1,Yes
12.6,20.8,W,92.5,64.1,987.0,14.5,0.8,13.7,8.3,23.4,28.3,14.6,39.1,1029.4,980.3,No
15.9,21.9,ENE,17.3,56.9,990.3,13.8,81.2,8.9,9.1,26.1,0.2,57.2,13.1,1020.8,1028.3,Yes
0.8,34.0,S,94.3,43.8,1016.2,32.8,73.4,1.9,4.7,6.8,39.7,68.8,40.6,995.1,991.6,No
1.8,41.8,SSE,58.6,73.9,1013.3,32.8,38.1,4.9,3.5,45.5,40.0,20.3,51.3,987.2,995.6,No
21.7,34.6,WNW,11.3,55.1,1007.1,21.2,89.3,2.4,8.8,8.0,22.9,74.6,55.4,980.1,981.6,Yes
9.2,23.7,SE,17.6,89.2,1027.9,29.8,22.6,1.1,7.2,43.1,35.5,25.7,44.4,1023.0,1001.5,No
10.0,21.4,SSW,39.9,57.0,1002.1,15.6,71.4,0.1,0.2,6.1,5.3,76.5,49.1,996.4,1019.1,Yes
-1.5,41.8,E,91.8,97.6,991.1,6.5,3.4,4.1,3.8,45.8,38.1,52.2,98.7,1022.0,984.4,Yes
1.9,35.1,NNE,70.1,16.9,1009.9,17.3,21.5,5.3,3.0,30.4,6.3,94.3,53.1,1021.1,1029.1,No
0.1,27.3,SE,91.9,22.5,1010.5,7.1,80.2,2.5,12.3,25.5,17.4,60.7,30.6,1002.0,990.2,No
3.6,37.4,NNE,57.0,57.7,981.3,32.0,30.9,13.1,2.8,33.9,10.6,40.2,56.9,1027.0,988.8,Yes
6.3,27.5,E,83.7,91.4,988.1,8.7,13.8,9.0,13.7,6.8,30.6,67.5,26.4,1022.6,1005.2,Yes
24.9,31.2,ESE,60.7,59.6,1021.1,21.1,37.9,1.5,9.8,12.7,35.0,66.5,84.7,997.0,1004.2,No
1.7,25.2,NNW,38.0,60.5,1019.7,6.8,38.7,10.2,9.3,30.7,23.7,16.7,41.4,1003.1,982.1,No
21.2,29.1,N,91.4,67.7,1018.0,33.5,89.5,5.3,9.7,23.7,34.8,79.6,69.1,1005.3,982.4,Yes
11.0,42.1,WSW,47.1,97.1,987.4,9.2,31.9,11.5,2.6,29.9,8.6,49.6,41.5,1026.4,1004.2,Yes
9.4,17.8,SW,79.0,73.0,1025.0,12.5,42.9,12.2,12.5,46.3,48.2,73.1,43.7,1023.2,980.5,No
10.2,40.8,NNW,83.1,40.7,1011.4,8.7,42.4,11.5,1.1,46.0,49.4,64.0,67.5,1012.2,1017.7,No
4.0,48.0,S,38.0,11.4,1022.4,11.9,88.6,14.4,10.1,25.1,34.4,40.8,77.5,980.4,1014.5,No
9.2,52.2,S,77.6,39.1,980.0,23.0,45.0,12.3,6.7,0.7,1.6,50.6,76.3,996.3,997.2,Yes
2.5,42.0,SE,18.4,35.7,1023.7,27.2,2.7,12.1,0.2,33.7,5.0,45.1,29.2,1004.6,996.6,No
18.3,36.6,E,79.4,14.3,1017.8,22.2,78.8,7.4,9.2,32.7,22.4,67.0,29.7,983.7,985.8,No
7.2,27.7,NW,39.9,25.1,1003.5,13.4,91.2,3.4,6.8,6.6,32.8,74.4,46.2,992.4,1014.9,No
16.1,31.7,S,42.1,46.1,984.5,5.3,59.1,7.5,11.8,45.2,29.9,97.7,88.6,1023.8,990.7,Yes
-3.5,36.7,NW,51.9,16.4,1026.8,21.5,5.4,5.9,2.5,35.7,34.0,40.9,19.2,1002.0,1025.4,No
4.4,51.2,NW,35.3,67.6,1023.0,32.2,78.0,8.9,11.7,48.4,3.0,53.2,74.9,1021.4,996.6,No
8.8,32.2,W,16.6,35.5,996.6,11.4,53.7,4.8,12.8,28.8,49.7,48.7,59.1,986.0,983.7,No
21.4,47.7,ESE,35.9,92.0,1005.6,33.4,19.5,2.8,11.4,16.2,22.6,97.3,94.0,1024.3,982.9,No
-3.7,39.9,NNW,85.6,26.7,997.9,24.8,51.3,6.4,12.7,34.7,42.9,92.7,25.9,987.6,1024.3,No
-0.4,24.2,WNW,49.1,43.9,987.4,32.0,90.6,14.0,12.3,33.4,15.1,82.3,92.5,1014.3,1023.6,Yes
1.8,40.1,S,87.1,87.8,995.2,27.3,3.0,14.5,8.5,4.9,7.9,93.0,84.2,1022.1,1014.0,No
-1.9,48.1,NE,87.1,21.9,1026.8,6.1,89.4,4.1,2.4,38.3,42.6,81.8,51.0,993.3,988.2,No
15.8,31.9,ENE,40.6,77.5,996.6,34.4,46.1,14.3,5.8,19.3,7.1,69.1,18.1,1028.7,1017.0,Yes
2.2,34.4,SE,57.5,32.8,1002.3,31.5,83.7,1.3,4.5,43.5,6.3,26.7,51.9,1016.6,1028.4,No
6.0,41.2,NE,47.1,24.3,984.3,8.2,32.7,13.6,7.4,17.1,45.8,13.7,11.7,1024.8,984.3,No
24.0,33.7,N,96.6,40.7,1012.1,14.5,54.7,7.5,7.3,10.5,36.6,93.3,71.5,995.4,999.0,No
5.1,31.0,NW,16.8,79.8,996.3,14.1,58.1,2.2,13.9,48.8,49.8,20.2,58.4,1006.1,1023.5,Yes
13.1,27.5,ENE,15.1,89.8,992.4,19.2,6.4,7.1,1.2,11.5,20.3,50.9,54.1,1013.0,994.9,No
10.4,29.2,ENE,74.6,91.7,1009.4,31.6,53.7,2.9,6.2,49.2,19.1,24.1,91.3,1004.1,1005.4,Yes
-2.3,25.4,NNE,37.4,94.3,1009.5,9.4,80.7,3.7,2.2,40.0,35.3,15.8,50.3,1010.6,988.5,Yes
22.4,28.8,SW,55.4,39.1,986.2,19.8,74.7,10.2,3.1,46.0,23.5,78.8,84.1,1011.7,1027.1,Yes
2.2,29.4,NNW,42.2,26.7,1023.2,10.2,61.3,7.3,5.3,45.2,28.3,30.7,72.4,983.5,981.0,No
0.6,37.2,N,18.4,77.0,1001.2,5.8,84.6,6.0,8.7,16.4,0.3,67.8,65.5,1028.8,996.7,Yes
-2.2,46.0,SW,87.0,81.1,989.8,32.7,36.4,6.4,3.5,27.2,32.6,57.8,47.0,1024.4,1021.7,Yes
17.5,27.4,SSW,18.1,39.6,1000.5,14.7,98.7,9.6,8.6,47.6,18.9,29.9,67.1,998.1,1018.3,Yes
-4.6,22.9,WSW,74.6,29.5,980.3,28.4,7.4,0.6,6.6,45.9,16.0,76.1,40.6,985.1,988.0,No
22.2,27.3,NE,25.8,79.8,983.5,10.4,44.2,2.5,6.9,24.2,24.6,98.5,59.3,993.8,1014.6,Yes
-0.5,15.3,NW,28.5,60.4,1027.1,29.1,46.8,15.0,13.1,21.4,41.7,33.5,55.3,997.4,1007.2,No
19.6,36.5,SE,97.3,43.1,1006.4,5.6,6.6,11.4,11.4,14.0,46.3,96.5,58.1,1012.5,984.1,No
13.7,23.0,S,84.9,67.8,1007.0,16.8,80.4,10.5,10.2,7.5,6.9,94.6,95.1,1028.2,1024.7,Yes
4.2,44.3,WNW,88.7,43.4,995.8,28.1,86.8,14.2,1.1,20.4,17.4,47.1,48.5,991.7,993.5,Yes
19.3,23.5,NNE,68.5,46.7,1003.3,30.7,32.2,5.2,11.3,26.6,27.7,15.0,18.6,1010.4,1011.4,No
2.3,15.1,WSW,15.1,85.9,1023.6,17.8,67.5,1.3,13.1,32.2,28.2,55.9,52.4,1015.1,1014.6,No
5.0,28.5,SW,66.9,75.5,1016.6,19.5,29.4,12.7,3.6,21.2,39.3,93.9,36.3,1021.5,1004.5,No
2.8,27.1,S,50.4,34.9,995.5,23.9,50.3,12.0,2.6,11.9,8.1,62.0,33.0,1023.5,1004.9,No
5.9,37.8,ENE,61.9,88.2,986.3,19.0,89.1,14.1,5.0,37.9,7.5,38.9,13.0,992.2,1009.6,Yes
14.3,27.6,SSW,95.3,43.9,1013.0,28.2,97.9,7.9,5.5,4.3,25.7,24.5,10.9,994.6,1011.9,Yes
13.3,46.7,NNW,80.3,26.0,1013.0,15.9,53.9,15.0,4.9,29.3,26.6,15.8,42.1,1007.9,1020.5,No
12.4,16.0,NW,15.8,46.1,1013.6,27.1,14.7,0.1,4.6,49.7,48.9,87.4,52.7,1019.3,995.8,No
21.8,40.3,WNW,44.2,25.3,993.3,11.9,89.8,1.7,7.0,40.6,30.0,86.5,20.3,1017.5,1025.3,Yes
